course,term,year,prereqs
pol 892,spring,2022,
pol 893,spring,2022,
pol 894,spring,2022,
pol 896,spring,2022,
pol 897,spring,2022,
pol 898,spring,2022,
pol 899,spring,2022,
psyc 100,spring,2022,
psyc 102,spring,2022,
psyc 201w,spring,2022,PSYC 100 or 102.
psyc 210,spring,2022,PSYC 201W and BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00).
psyc 221,spring,2022,PSYC 100.
psyc 241,spring,2022,PSYC 102.
psyc 250,spring,2022,PSYC 102.
psyc 260,spring,2022,PSYC 102.
psyc 268,spring,2022,PSYC 102.
psyc 280,spring,2022,PSYC 100. Recommended: BISC 101.
psyc 300w,spring,2022,PSYC 201W.
psyc 301,spring,2022,PSYC 201 and 210 and a minimum CGPA of 2.67.
psyc 303,spring,2022,PSYC 201 and 221 (or 335).
psyc 308,spring,2022,PSYC 201.
psyc 325,spring,2022,PSYC 201W and PSYC 221 (or PSYC 280).
psyc 330,spring,2022,PSYC 201 and 221.
psyc 352,spring,2022,PSYC 201 and PSYC 250.
psyc 354,spring,2022,PSYC 201 and 250.
psyc 356,spring,2022,"PSYC 201, 241 and 250."
psyc 362,spring,2022,PSYC 201 and 260.
psyc 363,spring,2022,PSYC 201 and 260.
psyc 365,spring,2022,PSYC 201.
psyc 367,spring,2022,"PSYC 201, PSYC 260, PSYC 362."
psyc 370,spring,2022,PSYC 201.
psyc 376,spring,2022,PSYC 201W and PSYC 268. Recommended: PSYC 210.
psyc 379,spring,2022,PSYC 201 and 268. PSYC 241 is recommended.
psyc 383,spring,2022,PSYC 201 and 280.
psyc 388,spring,2022,PSYC 201 and 280.
psyc 391,spring,2022,PSYC 201. Other prerequisites vary by topic offering.
psyc 393,spring,2022,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate."
psyc 402,spring,2022,"PSYC 201, 210, 308 (or 207), 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 411,spring,2022,"PSYC 201, 210, 301, 60 units, and a CGPA of 3.0. Recommended: PSYC 410."
psyc 441,spring,2022,"PSYC 201, 210, 241, and 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 450,spring,2022,"PSYC 201, 210, 250 and 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 459,spring,2022,A minimum grade of B in PSYC 457.
psyc 491,spring,2022,"PSYC 201, 210, 60 units, a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 493,spring,2022,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 494,spring,2022,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 495,spring,2022,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 499,spring,2022,PSYC 490.
psyc 715,spring,2022,
psyc 750,spring,2022,
psyc 770,spring,2022,
psyc 807d,spring,2022,"PSYC 822, 823, and admission to the Clinical Psychology Graduate Program; or permission of the instructor."
psyc 815,spring,2022,PSYC 790.
psyc 819,spring,2022,Graduate program standing.
psyc 820b,spring,2022,Admission to the Clinical Psychology Graduate Program. Corequisite: PSYC 821B.
psyc 821b,spring,2022,PSYC 821A. Corequisite: PSYC 820B. Students must successfully complete a Criminal Record Check.
psyc 823,spring,2022,Admission to the Clinical Psychology Graduate Program.
psyc 824,spring,2022,Admission to the Masters or Doctoral program.
psyc 825,spring,2022,Admission to Clinical Psychology Graduate Program. Students must successfully complete a Criminal Record Check.
psyc 880,spring,2022,"PSYC 744, 770, 820, 821, 910, 911. Students must successfully complete a Criminal Record Check."
psyc 881,spring,2022,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.
psyc 882,spring,2022,Admission to the clinical program with a specialization in neuropsychology. Students must successfully complete a Criminal Record Check.
psyc 886,spring,2022,"Equivalent of the MA clinical program, three PhD level courses, successful completion of the PhD comprehensive examinations, and successful defense of the PhD research proposal. Students must successfully complete a Criminal Record Check."
psyc 890,spring,2022,"PSYC 790, 835 or 836. Students must successfully complete a Criminal Record Check."
psyc 892,spring,2022,PSYC 790. Students must successfully complete a Criminal Record Check.
psyc 895,spring,2022,
psyc 896,spring,2022,
psyc 897,spring,2022,PSYC 790.
psyc 898,spring,2022,
psyc 899,spring,2022,
psyc 911,spring,2022,
psyc 912,spring,2022,
psyc 913,spring,2022,
psyc 914,spring,2022,
psyc 916,spring,2022,
psyc 917,spring,2022,
psyc 918,spring,2022,
psyc 991,spring,2022,
psyc 992,spring,2022,
psyc 993,spring,2022,
psyc 997,spring,2022,
psyc 998,spring,2022,Admission to the masters or doctoral program.
psyc 999,spring,2022,Admission to Clinical Psychology Graduate Program.
pub 101,spring,2022,
pub 201,spring,2022,PUB 101.
pub 231,spring,2022,PUB 131 or equivalent. IAT 102 is recommended.
pub 332,spring,2022,PUB 231.
pub 350,spring,2022,60 units.
pub 375,spring,2022,60 units.
pub 448,spring,2022,60 units.
pub 450,spring,2022,75 units.
pub 456,spring,2022,75 units.
pub 480,spring,2022,75 units.
pub 602,spring,2022,Admittance to the program.
pub 606,spring,2022,Admittance to the program.
pub 607,spring,2022,admittance to the program.
pub 801,spring,2022,Admittance to the program.
pub 802,spring,2022,Admittance to the program.
pub 877,spring,2022,
pub 898,spring,2022,
pub 899,spring,2022,Admittance to the program.
punj 100,spring,2022,
rem 100,spring,2022,
rem 207,spring,2022,
rem 221,spring,2022,"One of REM 100, GEOG 100, GEOG 111, or EVSC 100."
rem 311,spring,2022,REM 100 or EVSC 100; BISC 204 or GEOG 215 or REM 211; STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent. Recommended: REM 225.
rem 319,spring,2022,45 units.
rem 320w,spring,2022,45 units. Philosophy Majors and Minors may not take this course for credit towards their major or minor degree.
rem 325,spring,2022,45 units. Recommended: REM 225 or STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent.
rem 334,spring,2022,"REM 100 or EVSC 100; GEOG 111 or EASC 101 or EASC 106; and 45 units. Recommended: EASC 210, GEOG 214 or GEOG 215."
rem 350,spring,2022,45 units.
rem 357,spring,2022,45 units.
rem 412,spring,2022,REM 100 or EVSC 100; BISC 204 or GEOG 215 or REM 211; STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent; and 60 units. Recommended: REM 225.
rem 427,spring,2022,"MATH 150 or 151 or 154 or 157 and one of STAT 201 or 203 or 205 or GEOG 251 or equivalent, and 60 units; or permission of the instructor."
rem 431,spring,2022,REM 100 or EVSC 100 or GEOG 111; REM 221; 60 units; or permission from instructor.
rem 446,spring,2022,REM 100 or 200 and 75 units.
rem 463,spring,2022,
rem 491,spring,2022,90 units.
rem 495,spring,2022,75 units.
rem 601,spring,2022,
rem 602,spring,2022,Eight REM courses or permission of instructor.
rem 610,spring,2022,
rem 627,spring,2022,
rem 631,spring,2022,
rem 641,spring,2022,Enrollment in a REM graduate program or permission of the department.
rem 643,spring,2022,
rem 646,spring,2022,
rem 664,spring,2022,
rem 665,spring,2022,
rem 690,spring,2022,
rem 691,spring,2022,Students must have completed at least one term's courses and permission of REM's co-op co-ordinator.
rem 697,spring,2022,
rem 699,spring,2022,
rem 898,spring,2022,
rem 899,spring,2022,
sa 101,spring,2022,
sa 150,spring,2022,
sa 201w,spring,2022,Recommended: SA 101.
sa 231,spring,2022,
sa 250,spring,2022,SA 150.
sa 255,spring,2022,SA 101 or 150.
sa 257,spring,2022,SA 101 or 150.
sa 301,spring,2022,SA 201W.
sa 302w,spring,2022,
sa 321,spring,2022,SA 101 or 150 or 201W.
sa 331,spring,2022,SA 101 or 150 or 201W.
sa 335,spring,2022,SA 101 or 150 or 201W.
sa 337,spring,2022,SA 101 or 150 or 201W.
sa 340,spring,2022,SA 101 or 150 or 201W.
sa 350,spring,2022,SA 250.
sa 352,spring,2022,SA 101 or 201W.
sa 355,spring,2022,SA 255 and SA 257.
sa 356w,spring,2022,SA 255.
sa 358,spring,2022,SA 101 or 150 or 201W.
sa 363,spring,2022,SA 101 or 150 or 201W.
sa 365,spring,2022,SA 101 or 150 or 201W.
sa 371,spring,2022,SA 101 or 150 or 201W.
sa 420,spring,2022,"72 units including SA 101 or 150 or SA 201W, or acceptance into the diploma program in gerontology, or by consent of instructor."
sa 443,spring,2022,Minimum of 72 units including either SA 101 or SA 150.
sa 496,spring,2022,Minimum of 72 units including SA 101 or 150 or 201W.
sa 497,spring,2022,Minimum of 72 units including SA 101 or 150 or 201W.
sa 498,spring,2022,Students must successfully complete a Criminal Record Check.
sa 499,spring,2022,"SA 495, permission from the SA department, and prior agreement from an SA faculty member who has agreed to supervise the honours essay."
sa 853,spring,2022,
sa 854,spring,2022,
sa 856,spring,2022,
sa 871,spring,2022,
sa 872,spring,2022,
sa 875,spring,2022,
sa 887,spring,2022,
sa 897,spring,2022,"All PhD course requirements, with the exception of SA 857 must be completed before student may enrol in SA 897."
sa 898,spring,2022,
sa 899,spring,2022,
sci 301,spring,2022,60 units towards a BSc degree or permission of instructor.
sd 481,spring,2022,"One of PLAN 100, REM 100, or SD 281; and 60 units."
sd 499,spring,2022,60 units or admission to the Post Baccalaureate Diploma in Sustainable Development.
sda 250,spring,2022,
sda 270,spring,2022,
sda 490,spring,2022,Admission into the Social Data Analytics Minor and 18 units completed in the minor.
see 111,spring,2022,SEE 110.
see 222,spring,2022,"PHYS 140, CHEM 121 or (CHEM 122 and CHEM 126)."
see 224,spring,2022,MATH 251.
see 225,spring,2022,"PHYS 140, MATH 251, (MATH 260 or MATH 310)."
see 231,spring,2022,SEE 230.
see 242,spring,2022,"MATH 152, MATH 232."
see 251,spring,2022,"SEE 230, SEE 221, (MATH 260 or MATH 310)."
see 290,spring,2022,
see 333,spring,2022,SEE 341.
see 390,spring,2022,SEE 290 or SEE 294.
see 394,spring,2022,SEE 290 or SEE 294.
see 410w,spring,2022,"100 units; 2 completed co-op terms; SEE 100, SEE 101W, SEE 310."
see 460,spring,2022,"SEE 100, SEE 221, SEE 222."
see 475,spring,2022,Permission of the undergraduate curriculum chair.
see 486,spring,2022,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee. The specific prerequisite courses will be identified by the course supervisor.
see 490,spring,2022,SEE 390 or SEE 394.
see 494,spring,2022,SEE 390 or SEE 394.
see 890,spring,2022,
see 891,spring,2022,
see 894,spring,2022,
see 896,spring,2022,
see 897,spring,2022,
see 898,spring,2022,
see 899,spring,2022,SEE 890. Corequisite: SEE 897.
span 100,spring,2022,
span 110,spring,2022,"SPAN 100 (or SPAN 102), grade 12 Spanish, or equivalent."
span 200,spring,2022,SPAN 110 (or SPAN 103) or equivalent.
span 210,spring,2022,SPAN 200 (or SPAN 201) or equivalent.
stat 100,spring,2022,
stat 201,spring,2022,Recommended: 30 units.
stat 203,spring,2022,"Recommended: 30 units including a research methods course such as SA 255, CRIM 220, POL 200W, or equivalent."
stat 240,spring,2022,"One of STAT 201, STAT 203, STAT 205, STAT 270, or BUS 232, and one of CMPT 102, CMPT 120, CMPT 125, CMPT 128, CMPT 129, CMPT 130, all with a minimum grade of C- or permission of the instructor. STAT 260 is also recommended."
stat 260,spring,2022,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or POL 201, with a grade of at least C- or permission of the instructor. Corequisite: STAT 261."
stat 261,spring,2022,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or POL 201, with a grade of at least C- or permission of the instructor. Corequisite: STAT 260."
stat 270,spring,2022,"or Corequisite: MATH 152 or 155 or 158, with a minimum grade of C-. Students wishing an intuitive appreciation of a broad range of statistical strategies may wish to take STAT 100 first."
stat 285,spring,2022,"STAT 270 and one of MATH 152, MATH 155, or MATH 158, all with a minimum grade of C-."
stat 300w,spring,2022,Admission to the major or honours programs in statistics; STAT 350 with a minimum grade of C- or permission of the instructor; prior completion of a lower division W course.
stat 302,spring,2022,"One of STAT 201, STAT 203, STAT 205, STAT 270, or BUS 232, with a minimum grade of C-."
stat 305,spring,2022,"One of STAT 201, STAT 203, STAT 205, STAT 270, or BUS 232, with a minimum grade of C-."
stat 336,spring,2022,Students must apply and receive permission from the co-op co-ordinator at least one but preferably two terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5 before they may take this practicum course.
stat 337,spring,2022,STAT 336 or Job Practicum I from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 360,spring,2022,"One of STAT 260 or STAT 341 and one of STAT 302, STAT 305, STAT 350, or ECON 333, all with a minimum grade of C-. CMPT 125 or CMPT 129 is also recommended. Corequisite: STAT 361."
stat 361,spring,2022,"One of STAT 260 or STAT 341 and one of STAT 302, STAT 305, STAT 350, or ECON 333, all with a minimum grade of C-. CMPT 125 or CMPT 129 is also recommended. Corequisite: STAT 360."
stat 380,spring,2022,"STAT 330, or all of: STAT 285, MATH 208W, and MATH 251, all with a minimum grade of C-."
stat 403,spring,2022,"STAT 302, 305 or 350 or ECON 333, all with a minimum grade of C-."
stat 410,spring,2022,STAT 350 with a minimum grade of C-.
stat 436,spring,2022,STAT 337 or Job Practicum II from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 437,spring,2022,STAT 436 or Job Practicum III from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 438,spring,2022,STAT 437 or Job Practicum IV from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 445,spring,2022,"STAT 285 or STAT 302 or STAT 305 or ECON 333 or equivalent, with a minimum grade of C-."
stat 460,spring,2022,"STAT 330 and 350, with a minimum grade of C-."
stat 475,spring,2022,"STAT 302 or STAT 305 or STAT 350 or ECON 333 or equivalent, with a minimum grade of C-."
stat 490,spring,2022,Dependent on the topic covered.
stat 495,spring,2022,Written permission of the department undergraduate studies committee.
stat 603,spring,2022,A course in statistics.
stat 604,spring,2022,Any course in Statistics. Open only to students in departments other than Statistics and Actuarial Science.
stat 605,spring,2022,Any course in Statistics. Open only to students in departments other than Statistics and Actuarial Science.
stat 645,spring,2022,STAT 302 or STAT 305 or STAT 650 or ECON 333 or permission of instructor. Open only to graduate students in departments other than Statistics and Actuarial Science.
stat 675,spring,2022,STAT 302 or STAT 305 or STAT 650 or ECON 333 or permission of instructor. Open only to graduate students in departments other than Statistics and Actuarial Science.
stat 811,spring,2022,
stat 812,spring,2022,
stat 831,spring,2022,STAT 830 or permission from the instructor.
stat 851,spring,2022,STAT 830 and STAT 850 or permission of instructor.
stat 853,spring,2022,STAT 830 or equivalent or permission of instructor.
stat 855,spring,2022,STAT 450.
stat 880,spring,2022,
stat 881,spring,2022,
stat 882,spring,2022,
stat 894,spring,2022,
stat 895,spring,2022,
stat 898,spring,2022,
stat 899,spring,2022,
tekx 101,spring,2022,
trss 721,spring,2022,
trss 798,spring,2022,Successful completion of 24 credit hours in TRSS program.
urb 645,spring,2022,
urb 655,spring,2022,
urb 670,spring,2022,
urb 693,spring,2022,
urb 694,spring,2022,
urb 696,spring,2022,"16 or more units of coursework completed, including URB 670 with a grade of B+ or higher."
urb 697,spring,2022,URB 696 with a grade of A- or higher. Students who receive a B+ in URB 696 may enroll for URB 697 with permission of their senior supervisor.
urb 701,spring,2022,Enrollment in the M.URB program with a CGPA of at least of 3.0.
urb 702,spring,2022,Cooperative Education Practicum I and a CGPA of at least 3.0.
wl 100,spring,2022,
wl 101w,spring,2022,
wl 103w,spring,2022,
wl 204,spring,2022,
wl 300,spring,2022,"45 units, including WL 200."
wl 301w,spring,2022,45 units including nine units in World Literature.
wl 304,spring,2022,45 units.
wl 308,spring,2022,45 units.
wl 340,spring,2022,Admission is by permission of the Instructor and Director.
wl 402,spring,2022,"60 units including two 300-level courses in World Literature, English, and/or Humanities."
