course,term,year,prereqs
pub 801,spring,2024,Admittance to the program.
pub 802,spring,2024,Admittance to the program.
pub 891,spring,2024,PUB 890.
pub 900,spring,2024,PUB 899.
punj 100,spring,2024,
rem 100,spring,2024,
rem 200,spring,2024,"One of REM 100, GEOG 100, GEOG 111, or EVSC 100."
rem 207,spring,2024,
rem 221,spring,2024,"One of REM 100, GEOG 100, GEOG 111, or EVSC 100."
rem 311,spring,2024,REM 100 or EVSC 100; BISC 204 or GEOG 215 or REM 211; STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent. Recommended: REM 225.
rem 319,spring,2024,45 units.
rem 355,spring,2024,45 units or permission of instructor.
rem 375,spring,2024,45 units.
rem 412,spring,2024,REM 100 or EVSC 100; BISC 204 or GEOG 215 or REM 211; STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent; and 60 units. Recommended: REM 225.
rem 431,spring,2024,REM 100 or EVSC 100 or GEOG 111; REM 221; 60 units; or permission from instructor.
rem 491,spring,2024,90 units.
rem 495,spring,2024,75 units.
rem 611,spring,2024,
rem 631,spring,2024,
rem 641,spring,2024,Enrollment in a REM graduate program or permission of the department.
rem 643,spring,2024,
rem 644,spring,2024,
rem 660,spring,2024,
rem 661,spring,2024,
rem 664,spring,2024,
rem 665,spring,2024,
rem 690,spring,2024,
rem 691,spring,2024,Students must have completed at least one term's courses and permission of REM's co-op co-ordinator.
rem 697,spring,2024,
rem 699,spring,2024,
rem 898,spring,2024,
rem 899,spring,2024,
sa 101,spring,2024,
sa 150,spring,2024,
sa 218,spring,2024,
sa 250,spring,2024,SA 150.
sa 255,spring,2024,SA 101 or 150.
sa 257,spring,2024,SA 101 or 150.
sa 301,spring,2024,SA 201W.
sa 304,spring,2024,SA 101 or 150 or 201W.
sa 325,spring,2024,SA 101 or 150 or 201W.
sa 335,spring,2024,SA 101 or 150 or 201W.
sa 340,spring,2024,SA 101 or 150 or 201W.
sa 350,spring,2024,SA 250.
sa 353,spring,2024,Minimum of 30 units including SA 150.
sa 355,spring,2024,SA 255 and SA 257.
sa 362,spring,2024,SA 101 or 150 or 201W.
sa 368,spring,2024,"SA 101, 201W, or 150."
sa 418,spring,2024,"72 units, which must include SA 101 or 150 or 201W."
sa 442,spring,2024,Minimum of 72 units including either SA 101 or SA 150.
sa 443,spring,2024,Minimum of 72 units including either SA 101 or SA 150.
sa 474,spring,2024,Minimum 72 units including SA 101 or SA 201W.
sa 496,spring,2024,Minimum of 72 units including SA 101 or 150 or 201W.
sa 499,spring,2024,"SA 495, permission from the SA department, and prior agreement from an SA faculty member who has agreed to supervise the honours essay."
sa 853,spring,2024,
sa 854,spring,2024,
sa 856,spring,2024,
sa 871,spring,2024,
sa 872,spring,2024,
sa 875,spring,2024,
sa 887,spring,2024,
sa 897,spring,2024,"All PhD course requirements, with the exception of SA 857 must be completed before student may enroll in SA 897."
sa 898,spring,2024,
sa 899,spring,2024,
sd 281,spring,2024,
sd 401,spring,2024,SD 281; one of SD 381 or SD 481; and 75 units.
sd 481,spring,2024,"One of PLAN 100, PLAN 200, REM 100, or SD 281; and 60 units."
sd 491,spring,2024,60 units and permission of the department.
sda 270,spring,2024,
sda 490,spring,2024,Admission into the Social Data Analytics Minor and 18 units completed in the minor.
see 111,spring,2024,SEE 110.
see 222,spring,2024,"PHYS 140, CHEM 121 or (CHEM 122 and CHEM 126)."
see 224,spring,2024,MATH 251.
see 225,spring,2024,"PHYS 140, MATH 251, (MATH 260 or MATH 310)."
see 231,spring,2024,SEE 230.
see 242,spring,2024,"MATH 152, MATH 232."
see 251,spring,2024,"SEE 230, SEE 221, (MATH 260 or MATH 310)."
see 290,spring,2024,
see 294,spring,2024,
see 390,spring,2024,SEE 290 or SEE 294.
see 394,spring,2024,SEE 290 or SEE 294.
see 411,spring,2024,"SEE 410W. Must be taken in the term immediately following 410W. In order to obtain credit, students must successfully complete both SEE 410W and SEE 411."
see 460,spring,2024,"SEE 100, SEE 221, SEE 222."
see 463,spring,2024,"CMPT 130, SEE 231."
see 476,spring,2024,Permission of the undergraduate curriculum chair.
see 486,spring,2024,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee. The specific prerequisite courses will be identified by the course supervisor.
see 490,spring,2024,SEE 390 or SEE 394.
see 494,spring,2024,SEE 390 or SEE 394.
see 811,spring,2024,
see 890,spring,2024,
see 891,spring,2024,
see 896,spring,2024,
see 897,spring,2024,
see 898,spring,2024,
see 899,spring,2024,SEE 890. Corequisite: SEE 897.
span 100,spring,2024,
span 110,spring,2024,"SPAN 100 (or SPAN 102), grade 12 Spanish, or equivalent."
span 210,spring,2024,SPAN 200 (or SPAN 201) or equivalent.
stat 100,spring,2024,
stat 201,spring,2024,Recommended: 30 units.
stat 203,spring,2024,"Recommended: 30 units including a research methods course such as SA 255, CRIM 220, POL 200W, or equivalent."
stat 240,spring,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, and one of CMPT 102, CMPT 120, CMPT 125, CMPT 128, CMPT 129, CMPT 130, all with a minimum grade of C- or permission of the instructor. STAT 260 is also recommended."
stat 260,spring,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, ECON 233, or POL 201, with a grade of at least C- or permission of the instructor. Corequisite: STAT 261."
stat 261,spring,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, ECON 233, or POL 201, with a grade of at least C- or permission of the instructor. Corequisite: STAT 260."
stat 270,spring,2024,"or Corequisite: MATH 152 or 155 or 158, with a minimum grade of C-. Students wishing an intuitive appreciation of a broad range of statistical strategies may wish to take STAT 100 first."
stat 271,spring,2024,CMPT 210 with a minimum grade of C-.
stat 285,spring,2024,"STAT 270 and one of MATH 152, MATH 155, or MATH 158, all with a minimum grade of C-."
stat 302,spring,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-."
stat 305,spring,2024,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-."
stat 336,spring,2024,Students must apply and receive permission from the co-op co-ordinator at least one but preferably two terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5 before they may take this practicum course.
stat 337,spring,2024,STAT 336 or Job Practicum I from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 360,spring,2024,"One of STAT 260 or STAT 341 and one of STAT 302, STAT 305, STAT 350, or ECON 333, all with a minimum grade of C-. CMPT 125 or CMPT 129 is also recommended. Corequisite: STAT 361."
stat 361,spring,2024,"One of STAT 260 or STAT 341 and one of STAT 302, STAT 305, STAT 350, or ECON 333, all with a minimum grade of C-. CMPT 125 or CMPT 129 is also recommended. Corequisite: STAT 360."
stat 380,spring,2024,"STAT 330, or all of: STAT 285, MATH 208W, and MATH 251, all with a minimum grade of C-."
stat 403,spring,2024,"STAT 302, 305 or 350 or ECON 333, all with a minimum grade of C-."
stat 410,spring,2024,STAT 350 with a minimum grade of C-.
stat 436,spring,2024,STAT 337 or Job Practicum II from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 437,spring,2024,STAT 436 or Job Practicum III from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 438,spring,2024,STAT 437 or Job Practicum IV from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 445,spring,2024,"STAT 285 or STAT 302 or STAT 305 or ECON 333 or equivalent, with a minimum grade of C-."
stat 460,spring,2024,"STAT 330 and 350, with a minimum grade of C-."
stat 475,spring,2024,"STAT 302 or STAT 305 or STAT 350 or ECON 333 or equivalent, with a minimum grade of C-."
stat 490,spring,2024,Dependent on the topic covered.
stat 603,spring,2024,A course in statistics.
stat 604,spring,2024,Any course in Statistics. Open only to students in departments other than Statistics and Actuarial Science.
stat 605,spring,2024,Any course in Statistics. Open only to students in departments other than Statistics and Actuarial Science.
stat 645,spring,2024,STAT 302 or STAT 305 or STAT 350 or STAT 604 or STAT 605 or ECON 333 or permission of instructor. Open only to graduate students in departments other than Statistics and Actuarial Science.
stat 675,spring,2024,STAT 302 or STAT 305 or STAT 350 or STAT 604 or STAT 605 or ECON 333 or permission of instructor. Open only to graduate students in departments other than Statistics and Actuarial Science.
stat 811,spring,2024,
stat 812,spring,2024,
stat 840,spring,2024,STAT 450 or permission of the instructor.
stat 851,spring,2024,STAT 830 and STAT 850 or permission of instructor.
stat 853,spring,2024,STAT 830 or equivalent or permission of instructor.
stat 856,spring,2024,STAT 450 or permission of the instructor.
stat 880,spring,2024,
stat 881,spring,2024,
stat 882,spring,2024,
stat 894,spring,2024,
stat 895,spring,2024,
stat 898,spring,2024,
stat 899,spring,2024,
tekx 101,spring,2024,
ugrad 400,spring,2024,
urb 413,spring,2024,30 units.
urb 499,spring,2024,60 units and permission of the instructor. Students should seek permission from the instructor prior to the term in which they wish to enroll.
urb 602,spring,2024,
urb 613,spring,2024,
urb 645,spring,2024,
urb 670,spring,2024,
urb 692,spring,2024,Enrollment in either GDUS or MURB or permission of instructor.
urb 693,spring,2024,
urb 694,spring,2024,
urb 695,spring,2024,
urb 697,spring,2024,URB 696 with a grade of A- or higher. Students who receive a B+ in URB 696 may enroll for URB 697 with permission of their senior supervisor.
urb 701,spring,2024,Enrollment in the M.URB program with a CGPA of at least of 3.0.
urb 702,spring,2024,Cooperative Education Practicum I and a CGPA of at least 3.0.
wl 100,spring,2024,
wl 200,spring,2024,"six units in World Literature, including one W course."
wl 203,spring,2024,
wl 309,spring,2024,45 units.
wl 320,spring,2024,45 units.
wl 330,spring,2024,45 units.
wl 340,spring,2024,Admission is by permission of the Instructor and Director.
wl 403,spring,2024,"60 units including two 300-level courses in world literature, English, and/or humanities."
